ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
123,variable,woo-fnjhs-123,Anti-Slip Universal Aluminum Car Brake Pedals Cover Set,1,0,visible,This is a variable product.,sdbghs,,,taxable,,1,,0,0,,,,,1,,,,variable,,,,,,,,,,,,0,Color,"Red, Blue, Silver",1,1,Style,"Automatic, Manual",1,1,,,,,1
137,variation,woo-gfd-137,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,45.95,73.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/1_030ff423-44c0-4e12-9791-49ee484dfb60.jpg,,,woo-fnjhs-131,,,,,,0,quantity,BUY 2(🔥FREE SHIPPING&SAVE 4$),,1,box,Bow gift box(1 pc),,1,,,,
138,variation,woo-gfd-138,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,48.95,73.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/1_030ff423-44c0-4e12-9791-49ee484dfb60.jpg,,,woo-fnjhs-131,,,,,,0,quantity,BUY 2(🔥FREE SHIPPING&SAVE 4$),,1,box,Bow gift box(2 pcs),,1,,,,
139,variation,woo-gfd-139,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,51.95,73.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/1_030ff423-44c0-4e12-9791-49ee484dfb60.jpg,,,woo-fnjhs-131,,,,,,0,quantity,BUY 2(🔥FREE SHIPPING&SAVE 4$),,1,box,Bow gift box(3 pcs),,1,,,,
140,variation,woo-gfd-140,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,55.95,109.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/bafb675a-baby-white-bat-plushie-10-510x510-1.png,,,woo-fnjhs-131,,,,,,0,quantity,BUY 3 GET 1 FREE,,1,box,NO,,1,,,,
141,variation,woo-gfd-141,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,61.95,109.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/1_030ff423-44c0-4e12-9791-49ee484dfb60.jpg,,,woo-fnjhs-131,,,,,,0,quantity,BUY 3 GET 1 FREE,,1,box,Bow gift box(1 pc),,1,,,,
142,variation,woo-gfd-142,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,64.95,109.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/1_030ff423-44c0-4e12-9791-49ee484dfb60.jpg,,,woo-fnjhs-131,,,,,,0,quantity,BUY 3 GET 1 FREE,,1,box,Bow gift box(2 pcs),,1,,,,
143,variation,woo-gfd-143,Baby Albino Vampire Plushie-BUY 2 FREE SHIPPING,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,67.95,109.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/06/1_030ff423-44c0-4e12-9791-49ee484dfb60.jpg,,,woo-fnjhs-131,,,,,,0,quantity,BUY 3 GET 1 FREE,,1,box,Bow gift box(3 pcs),,1,,,,
145,variable,woo-fnjhs-145,1 Set 4 Sizes Fluffy Pom Pom Maker-3pcs Freeshipping,1,0,visible,This is a variable product.,sdbghs,,,taxable,,1,,0,0,,,,,1,,,,variable,,,,,,,,,,,,0,Buy more save more,"BUY 1 (50% OFF), BUY 2 GET 1 FREE(🔥Most Popular)",1,1,,,,,,,,,1
146,variation,woo-gfd-146,1 Set 4 Sizes Fluffy Pom Pom Maker-3pcs Freeshipping,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,17.98,28.98,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/8693411245_1761693383__0.jpg,,,woo-fnjhs-145,,,,,,0,buy-more-save-more,BUY 1 (50% OFF),,1,,,,,,,,
147,variation,woo-gfd-147,1 Set 4 Sizes Fluffy Pom Pom Maker-3pcs Freeshipping,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,22.98,28.98,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/8693411245_1761693383__0.jpg,,,woo-fnjhs-145,,,,,,0,buy-more-save-more,BUY 2 GET 1 FREE(🔥Most Popular),,1,,,,,,,,
149,variable,woo-fnjhs-149,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,This is a variable product.,sdbghs,,,taxable,,1,,0,0,,,,,1,,,,variable,,,,,,,,,,,,0,Style,"500 PCS - Love Stamps, 1000 PCS - Love Stamps, 2000 PCS - Love Stamps, Love Stamps +Best Places in America （500PCS）, Love Stamps +Best Places in America （1000PCS）, PROFESSIONAL PUZZLE MAT(46 × 26IN)",1,1,,,,,,,,,1
150,variation,woo-gfd-150,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,29.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/2_5.jpg,,,woo-fnjhs-149,,,,,,0,style,500 PCS - Love Stamps,,1,,,,,,,,
151,variation,woo-gfd-151,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,34.99,34.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/1_f2df9126-2d21-4d37-8276-d6d8f55d1a57.jpg,,,woo-fnjhs-149,,,,,,0,style,1000 PCS - Love Stamps,,1,,,,,,,,
152,variation,woo-gfd-152,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,44.99,44.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/36911c0904db1d481a24384dac5a57ea.jpg,,,woo-fnjhs-149,,,,,,0,style,2000 PCS - Love Stamps,,1,,,,,,,,
153,variation,woo-gfd-153,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,56.99,56.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/0143045bb91c8a7d0cbe65b0aa53530b-scaled.jpg,,,woo-fnjhs-149,,,,,,0,style,Love Stamps +Best Places in America （500PCS）,,1,,,,,,,,
154,variation,woo-gfd-154,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,64.99,64.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/2_d602bf9a-f72e-47c1-ac16-bd31a249b516-scaled.jpg,,,woo-fnjhs-149,,,,,,0,style,Love Stamps +Best Places in America （1000PCS）,,1,,,,,,,,
155,variation,woo-gfd-155,‘Love Stamps’ – 1000 Piece Jigsaw Puzzle,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,19.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/f7cd1efda52ea6ba381849362b80e62d_38d8a2cf-b000-4fd2-a004-ba208f0e1a08.png,,,woo-fnjhs-149,,,,,,0,style,PROFESSIONAL PUZZLE MAT(46 × 26IN),,1,,,,,,,,
157,variable,woo-fnjhs-157,3-In-1 Nail Polish Pen,1,0,visible,This is a variable product.,sdbghs,,,taxable,,1,,0,0,,,,,1,,,,variable,,,,,,,,,,,,0,Style,"BLACK, WHITE, RED, Wine red, Silver, Orange, pink, blue, green, All of 9 colors(each just 4$)",1,1,,,,,,,,,1
158,variation,woo-gfd-158,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/pnxiIf6glonT7SCg4rIb6IpRWmfG3g6sn2R0clBN.jpg,,,woo-fnjhs-157,,,,,,0,style,BLACK,,1,,,,,,,,
159,variation,woo-gfd-159,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_771_02_b79568c3_7aba_40da_b813_49928bf3fd13_1024x1024_2x_a625a53c-578c-4cc0-9772-80338c6ef194.jpg,,,woo-fnjhs-157,,,,,,0,style,WHITE,,1,,,,,,,,
160,variation,woo-gfd-160,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_173_10_88b05aaa_07c0_49df_8528_86f263859b2f_1024x1024_2x_3854e4ea-4616-49f8-ad6c-19bec48b20bc.jpg,,,woo-fnjhs-157,,,,,,0,style,RED,,1,,,,,,,,
161,variation,woo-gfd-161,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_496_14_e4db2aa3_ef62_400a_9014_daf9daf268e6_1024x1024_2x_d54d4e1f-2673-47c5-9da9-020aba88e72b.jpg,,,woo-fnjhs-157,,,,,,0,style,Wine red,,1,,,,,,,,
162,variation,woo-gfd-162,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_10_07_0f125631_4aa5_4625_b865_b51e9432d477_1024x1024_2x_7c180c8b-820f-40d0-bb87-bbb578f750a9.jpg,,,woo-fnjhs-157,,,,,,0,style,Silver,,1,,,,,,,,
163,variation,woo-gfd-163,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_350853_16_eee645b2_e0a3_42f9_8489_c52897b7dd64_1024x1024_2x_53228e8b-02f6-4925-abd1-2163708fb330.jpg,,,woo-fnjhs-157,,,,,,0,style,Orange,,1,,,,,,,,
164,variation,woo-gfd-164,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_201335404_49_d8b2a8ad_06e4_4349_bbc0_fe0cce507b36_1024x1024_2x_e83e4d69-8d5b-4b57-909b-3443e4f69e50.jpg,,,woo-fnjhs-157,,,,,,0,style,pink,,1,,,,,,,,
165,variation,woo-gfd-165,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_201659830_43_1e1be6a7_b54b_49f2_913b_1166b83bbfe9_1024x1024_2x_a7e4d8f0-446a-47fc-a0a1-b967c3f97dcb.jpg,,,woo-fnjhs-157,,,,,,0,style,blue,,1,,,,,,,,
166,variation,woo-gfd-166,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,5.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/14_200004890_09_9889f0f3_d2b1_4fde_8e35_f09c620b5731_1024x1024_2x_4ba69de5-e9ac-49ac-bd5f-2fbeb568be87.jpg,,,woo-fnjhs-157,,,,,,0,style,green,,1,,,,,,,,
167,variation,woo-gfd-167,3-In-1 Nail Polish Pen,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,16.9,16.9,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/pnxiIf6glonT7SCg4rIb6IpRWmfG3g6sn2R0clBN.jpg,,,woo-fnjhs-157,,,,,,0,style,All of 9 colors(each just 4$),,1,,,,,,,,
169,variable,woo-fnjhs-169,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,This is a variable product.,sdbghs,,,taxable,,1,,0,0,,,,,1,,,,variable,,,,,,,,,,,,0,Type,"NECKLACE, HEART NECKLAC, ELK NECKLACE, RING",1,1,Color,"ROSE GOLD, SILVER",1,1,Gift box,"WITHOUT, RED FLOWER, RED ROTATING, BLACK ROTATING",1,1,1
170,variation,woo-gfd-170,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,39.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/3_8f587347-53e7-4d24-8d2a-79c41d359c8a.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,ROSE GOLD,,1,gift-box,WITHOUT,,1
171,variation,woo-gfd-171,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,27.99,59.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/fc01132ed8f212131683d9b96b8a3be5.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,ROSE GOLD,,1,gift-box,RED FLOWER,,1
172,variation,woo-gfd-172,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/7be6090d3db39c37b2c908ea563e17f31a1b4424_900x_51b0f291-881c-4747-aafc-5ba37c616760.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,ROSE GOLD,,1,gift-box,RED ROTATING,,1
173,variation,woo-gfd-173,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10731228415_1040342097.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,ROSE GOLD,,1,gift-box,BLACK ROTATING,,1
174,variation,woo-gfd-174,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,39.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/3_8f587347-53e7-4d24-8d2a-79c41d359c8a.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,SILVER,,1,gift-box,WITHOUT,,1
175,variation,woo-gfd-175,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,27.99,59.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/fc01132ed8f212131683d9b96b8a3be5.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,SILVER,,1,gift-box,RED FLOWER,,1
176,variation,woo-gfd-176,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/7be6090d3db39c37b2c908ea563e17f31a1b4424_900x_51b0f291-881c-4747-aafc-5ba37c616760.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,SILVER,,1,gift-box,RED ROTATING,,1
177,variation,woo-gfd-177,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10731228415_1040342097.jpg,,,woo-fnjhs-169,,,,,,0,type,NECKLACE,,1,color,SILVER,,1,gift-box,BLACK ROTATING,,1
178,variation,woo-gfd-178,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,39.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/20200307095210_e870f488-7498-4bf9-b431-8ff25f6092b0.png,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,ROSE GOLD,,1,gift-box,WITHOUT,,1
179,variation,woo-gfd-179,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,27.99,59.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/fc01132ed8f212131683d9b96b8a3be5.jpg,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,ROSE GOLD,,1,gift-box,RED FLOWER,,1
180,variation,woo-gfd-180,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/7be6090d3db39c37b2c908ea563e17f31a1b4424_900x_51b0f291-881c-4747-aafc-5ba37c616760.jpg,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,ROSE GOLD,,1,gift-box,RED ROTATING,,1
181,variation,woo-gfd-181,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10731228415_1040342097.jpg,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,ROSE GOLD,,1,gift-box,BLACK ROTATING,,1
182,variation,woo-gfd-182,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,39.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/20200307095222_3482c80a-1290-49c0-936c-cb0a0239814e.png,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,SILVER,,1,gift-box,WITHOUT,,1
183,variation,woo-gfd-183,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,27.99,59.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/fc01132ed8f212131683d9b96b8a3be5.jpg,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,SILVER,,1,gift-box,RED FLOWER,,1
184,variation,woo-gfd-184,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/7be6090d3db39c37b2c908ea563e17f31a1b4424_900x_51b0f291-881c-4747-aafc-5ba37c616760.jpg,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,SILVER,,1,gift-box,RED ROTATING,,1
185,variation,woo-gfd-185,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10731228415_1040342097.jpg,,,woo-fnjhs-169,,,,,,0,type,HEART NECKLAC,,1,color,SILVER,,1,gift-box,BLACK ROTATING,,1
186,variation,woo-gfd-186,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,39.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10309018897_427926500.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,ROSE GOLD,,1,gift-box,WITHOUT,,1
187,variation,woo-gfd-187,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,27.99,59.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/fc01132ed8f212131683d9b96b8a3be5.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,ROSE GOLD,,1,gift-box,RED FLOWER,,1
188,variation,woo-gfd-188,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/7be6090d3db39c37b2c908ea563e17f31a1b4424_900x_51b0f291-881c-4747-aafc-5ba37c616760.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,ROSE GOLD,,1,gift-box,RED ROTATING,,1
189,variation,woo-gfd-189,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10731228415_1040342097.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,ROSE GOLD,,1,gift-box,BLACK ROTATING,,1
190,variation,woo-gfd-190,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,19.99,39.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10309018897_427926500.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,SILVER,,1,gift-box,WITHOUT,,1
191,variation,woo-gfd-191,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,27.99,59.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/fc01132ed8f212131683d9b96b8a3be5.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,SILVER,,1,gift-box,RED FLOWER,,1
192,variation,woo-gfd-192,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/7be6090d3db39c37b2c908ea563e17f31a1b4424_900x_51b0f291-881c-4747-aafc-5ba37c616760.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,SILVER,,1,gift-box,RED ROTATING,,1
193,variation,woo-gfd-193,100 Languages “I LOVE YOU” Necklace and Ring,1,0,visible,,,,,taxable,,1,,0,0,,,,,0,,29.99,89.99,,,,https://img.funpinpin.store/housebeauty/uploads/2020/05/10731228415_1040342097.jpg,,,woo-fnjhs-169,,,,,,0,type,ELK NECKLACE,,1,color,SILVER,,1,gift-box,BLACK ROTATING,,1
